======================================================================
  DAFTAR DRAMA - SPANISH
  Total: 710 drama
======================================================================

No.    ID       Judul                                               Episode
333    2772     Justicia en Nombre del Padre                          58 eps
334    2773     La increíble Lucía                                    60 eps
335    2774     Eres mi paraíso y mi infierno                         92 eps
336    2778     El amor llegará (Doblado)                             79 eps
337    2798     La Esposa Sustituta                                   61 eps
338    2803     Cultivo sin corazón, mundo con pasión                 89 eps
339    2817     Corté la Relación con Mi Hijo                         71 eps
340    2819     El Amor Nunca Cambia                                  60 eps
341    2820     Véritable, et vengeresse                              40 eps
342    2834     Mi Bondad Se Acabó                                    31 eps
343    2835     El benefactor oculto                                  60 eps
344    2844     El Jazmín Mortal                                      43 eps
345    2852     Mi Amor Inesperado                                    75 eps
346    2856     Oubliée, puis couronnée                               61 eps
347    2869     La hija que nunca fue amada                           70 eps
348    2870     Tú eras mi todo, ahora eres mi presa                  67 eps
349    2873     Contrato de Amor​​                                    80 eps
350    2882     Te devuelvo la vida con mi corazón                    58 eps
351    2883     El Amor Prohibido del Junior Indómito                 71 eps
352    2898     Florece en el viento helado                           87 eps
353    2899     El padre diabólico                                    30 eps
354    2900     Rendición a Ella                                      73 eps
355    2905     Lo dejo de una vez                                    53 eps
356    2906     Eres mi mejor opción                                  60 eps
357    2914     Amor Cansado de Esperar                               90 eps
358    2936     La bisabuela de 18 años, la gloria pronto volver     100 eps
359    2937     Reencuentro bajo la luna                              45 eps
360    2938     Divorcée, elle explose tout                           95 eps
361    2939     Amour à Durée Limitée                                 81 eps
362    2949     Entre el olvido y el amor                             60 eps
363    2950     El Regente de Día, Mi Galán de Noche                  89 eps
364    2969     Mi mamá, la reina                                     78 eps
365    2972     Mi Papá, Mi Superhéroe                                86 eps
366    2973     Fleur Vénéneuse                                       84 eps
367    2981     Trátame Bien Como Siempre                             59 eps
368    3001     Amante por Mandato                                    80 eps
369    3002     Amante por Mandato                                    80 eps
370    3003     ¡Ámame, Hermana!                                      69 eps
371    3019     La pobrecita consentida por su esposo CEO             79 eps
372    3020     Los Quintillizos Legendarios                         101 eps
373    3021     La hija perdida de los Bravo                          68 eps
374    3022     Un único matrimonio                                   87 eps
375    3028     Ma femme, le grand médecin                            80 eps
376    3033     CEO y Mamá Soltera                                    79 eps
377    3034     La Espera Infinita                                    60 eps
378    3043     Koi âgée de six ans et demi                           79 eps
379    3054     Amor desconectado                                     82 eps
380    3055     Concepción Cordero                                    80 eps
381    3068     Lo que fuimos, ya no tuvimos                          76 eps
382    3070     La princesa consorte, mi buena estrella               87 eps
383    3086     El Retorno de Baco                                    64 eps
384    3088     El Sol Negro                                          77 eps
385    3090     Captain, Your Fiancée Married Someone Else            51 eps
386    3101     Soy la Reina                                          95 eps
387    3102     El amor desentrañado del malentendido                 60 eps
388    3104     El girasol que florece en la noche                    88 eps
389    3157     Ámame, una vez más                                    86 eps
390    3159     La Diosa Enmascarada                                 100 eps
391    3160     Matrimonio Falso, Amor Verdadero                      79 eps
392    3161     La serpiente ardiente, la gente indiferente           43 eps
393    3162     Amor Obsesivo                                         52 eps
394    3163     Épouse fatale                                         69 eps
395    3167     À contre-cœur, enchaîné                               71 eps
396    3171     La Madre Traicionada es la Soberana Divina            53 eps
397    3186     El examen del destino                                 66 eps
398    3187     La Suplente que Robó su Corazón                       60 eps
399    3190     Mi mujer, mi jefa                                     69 eps
400    3206     La Holgazana Triunfadora                              34 eps
401    3207     El Supermercado de los Dos Mundos                     70 eps
402    3221     La Esposa Adivina del CEO                             87 eps
403    3227     Trésors dans les poubelles                            72 eps
404    3229     Despertar de la Heredera                              61 eps
405    3234     Escuchar Tu Mente, Tansmitir Mi Amor                  98 eps
406    3238     L'Amour Passionné                                     73 eps
407    3251     Mi fortuna eres tú                                    72 eps
408    3264     Amor eterno                                           60 eps
409    3265     La Venganza de la Emperatriz                          60 eps
410    3292     El Precio de la Traición                              60 eps
411    3293     La Verdad Escondida                                   51 eps
412    3300     El Despertar de una Madre                             64 eps
413    3301     El Regreso de la Diosa                                64 eps
414    3308     La tienda maravillosa                                 72 eps
415    3309     Divorcio con amor                                     66 eps
416    3315     Monstrita Mona Contra el Sistema                      75 eps
417    3316     Mamá, no nos dejes                                    67 eps
418    3318     L'Épouse Vengeance​                                   52 eps
419    3319     La petite étoile chanceuse des temps calamiteux       70 eps
420    3321     Amor Oculto do Senhor Ministro                        91 eps
421    3322     Virei Família com Rei do Além                        105 eps
422    3325     Quando o Amor se Faz Presente                         79 eps
423    3326     A Palma que Prende                                    63 eps
424    3328     Ela e o Marido que Não a Conhecida                    95 eps
425    3330     Minha Esposa é uma Chefe                              80 eps
426    3334     Bentinho caiu do céu                                  70 eps
427    3337     Bisavó de 18 Anos que Restaurou a Família             90 eps
428    3347     El Deicidio                                           50 eps
429    3365     Cuando el emperador llegue                            45 eps
430    3366     La buena estrella de la paz                           73 eps
431    3371     La Nuit s'éclairera                                   83 eps
432    3373     La Fiancée Vengeresse                                 75 eps
433    3374     Échos d'amour                                        109 eps
434    3399     La traición más profunda                              66 eps
435    3400     El resiliente viaje de una sobrina secuestrada        71 eps
436    3413     Diez Años de Diferencia                               75 eps
437    3414     El intercambio de la memoria                          60 eps
438    3422     Me saqué la lotería de la vida                        30 eps
439    3423     El Niño Jefe                                          62 eps
440    3434     Regreso a los 70 con mi suegra mandona                95 eps
441    3459     La Pareja del Diablo​                                 50 eps
442    3461     El Secreto de la Bodega                               54 eps
443    3462     La Trampa Nupcial                                     48 eps
444    3472     De la Cárcel a la Gloria                              60 eps
445    3473     La CEO y su Ex Pobre​                                 59 eps
446    3482     Casada con el último dios                             70 eps
447    3484     Sólo Tú                                               54 eps
448    3506     Detengo el compromiso de mi hijo                      64 eps
449    3507     Su Nuevo Amor                                         84 eps
450    3529     El Dios de la Froja de Cuchillas                      57 eps
451    3531     La identidad cambia, amor eterno                      54 eps
452    3532     Tres Cartas de Perdón                                 80 eps
453    3539     Qui a volé ma vie ?                                   58 eps
454    3566     Con mi hijo, aplasté a los de mi ex.                  75 eps
455    3567     La verdad del amor                                    73 eps
456    3568     La Sacerdotisa Renacida                               80 eps
457    3569     A Ciegas hacia la Verdad                              60 eps
458    3580     El regreso del General,una hija sustituida            70 eps
459    3581     ¡Presidente, estoy embarazada!                        60 eps
460    3585     Cœur Donné, Cœur Pris                                 75 eps
461    3586     Mariage imprévu, bonheur inespére                     72 eps
462    3607     Dos Tabúes                                            50 eps
463    3617     La Niñera y el Millonario: Mi Romance de 50 Años      65 eps
464    3619     El Juicio del Destino                                 61 eps
465    3634     La Madre Traicionada es la Soberana Divina(Dobla      53 eps
466    3641     Cuando el Hermano Vuelve                              57 eps
467    3645     Armande - La Revanche des 90's                        34 eps
468    3653     El Guardián Silencioso                                67 eps
469    3654     El niño ancestral                                     71 eps
470    3670     Venganza del Heredero Oculto                          63 eps
471    3671     El secreto de la montaña                              62 eps
472    3673     Le retour de la prodige                               61 eps
473    3682     Enviada como espía, volví como esposa                 61 eps
474    3683     La bisabuela de 18 años, la gloria pronto volver      84 eps
475    3684     Eco del Alma Antigua                                  66 eps
476    3699     L'Heure de Vérité​​                                   40 eps
477    3709     Mi bebé y mi jefa                                     70 eps
478    3712     Adiós, mamá                                           42 eps
479    3721     Escoltas que recorren el mundo                        63 eps
480    3723     Princesita antigua: Aventuras en el Futuro (Dobl      66 eps
481    3736     Amor, el jefe soy yo                                  70 eps
482    3737     Amor que Renace  (Doblado)                            71 eps
483    3738     Cultivo sin corazón, mundo con pasión  (Doblado)      89 eps
484    3744     El Sustituto Perfecto                                 80 eps
485    3756     Pregnant By My Sister's Fiancé                        60 eps
486    3757     Nuit Sauvée                                           62 eps
487    3759     Unmasking Her Son's Fiancée                           72 eps
488    3775     El Regente de Día, Mi Galán de Noche  (Doblado)       89 eps
489    3781     Venganza en la fiesta de compromiso                   72 eps
490    3783     Mamá, Papá te Salvará                                 60 eps
491    3788     De la Cendre à la Gloire                              52 eps
492    3805     El Maestro Misterioso Arrasa con Todo                 83 eps
493    3818     El jefe que fue mi ex                                 76 eps
494    3848     Jugamos con fuego(Doblado)                            60 eps
495    3849     El Boss de la Instancia es Mi Marido                  79 eps
496    3851     La esposa ambiciosa del emperador                     82 eps
497    3863     El arte de la despedida                               50 eps
498    3865     El Príncipe Reencarnado 2: La Guerra Por La Here      59 eps
499    3876     Criando cerdos, humillo a los del ex                  60 eps
500    3887     Contrato de Amor​​ (Doblado)                          80 eps
501    3895     Un beso en la rosa espinosa                           85 eps
502    3910     La Niña que Susurra a los Animales                    75 eps
503    3918     Pasar el resto de mi vida contigo                     60 eps
504    3944     Lo bien que me trata el mundo                         95 eps
505    3953     Amor al margen                                        64 eps
506    3960     La intriga por el trono                               93 eps
507    3973     The Regent's Extraordinary Fiancée                    80 eps
508    3991     ¿Mi gigoló es el emperador?                           80 eps
509    3992     De Campesina a La Élite(Doblado)                      77 eps
510    3994     El jefe que fue mi ex                                 76 eps
511    4044     La Tempête chez les Gaillard                          40 eps
512    4046     El amor que no puedo recuperar                        76 eps
513    4051     El contraataque de Nikki                              56 eps
514    4057     La verdadera buena estrella                           84 eps
515    4064     Transmigración Rápida: El Prota loco Celoso          102 eps
516    4071     La amiga de mi novio en mi boda                       80 eps
517    4072     Amor en tiempos de guerra                             75 eps
518    4077     No enojen a la Sra. Keller                            83 eps
519    4104     ¡Con este sistema,  soy el rico!                      71 eps
520    4105     La revancha de la hija legítima                       83 eps
521    4121     Soy Emperatriz, ¿y tú?                               120 eps
522    4146     Camino de la gloria                                   60 eps
523    4147     Mi amor secreto se casó con otra                      76 eps
524    4181     Conseguí un marido multimillonario                    60 eps
525    4185     ¡Señora, qué boca de mal agüero!                      80 eps
526    4191     Ele é Muito Selvagem                                  73 eps
527    4196     L'Ombre d'une Épouse                                  61 eps
528    4201     Dos Aromas, Un Destino Reseña                         58 eps
529    4207     Déjame amarte de nuevo                               105 eps
530    4217     El abismo anhelo                                      64 eps
531    4232     La elección del destino​                              60 eps
532    4263     A Senhora que Doma os Rebeldes                        69 eps
533    4264     Esposa do Presidente é Natural da Rural               68 eps
534    4266     Teinté de Toi                                         60 eps
535    4267     Mon Étoile                                            63 eps
536    4283     El arte de la despedida(Doblado)                      50 eps
537    4289     En plena medianoche, no abras la puerta               65 eps
538    4306     Que ousadia!                                          74 eps
539    4307     ¡Presidente, estoy embarazada!(Doblado)               60 eps
540    4309     La paleta mandona y su familia rica pero sumisa       59 eps
541    4314     Bisavó de 18 Anos que Restaurou a Família II         100 eps
542    4331     Enseñando a mi amor                                   55 eps
543    4332     Mi regalo del destino                                 64 eps
544    4346     El pedido sorprendente de ruptura                     77 eps
545    4347     Resgatar pessoa caída                                 80 eps
546    4357     Viúva do Vivo, Noiva do Comando                       62 eps
547    4362     La venganza de la ancestra del Dao                    61 eps
548    4367     Toi, rien que toi                                     80 eps
549    4368     Flerte por engano                                     74 eps
550    4382     Matrimonio relámpago con el millonario               103 eps
551    4383     Secreto de los Cuatrillizos                           92 eps
552    4387     Dos almas, una venganza                               62 eps
