======================================================================
  DAFTAR DRAMA - JAPANESE
  Total: 633 drama
======================================================================

No.    ID       Judul                                               Episode
188    1302     恋バカ女卒業！漫画家デビュー！                                       55 eps
189    1303     運命の彼は、私だけに優しい                                         74 eps
190    1322     親子絶縁後の大復讐                                             71 eps
191    1327     偽りの死と真実の愛                                             33 eps
192    1350     億万長者の秘密の恋                                             70 eps
193    1352     おじさんとのマジ恋（吹き替え）                                       40 eps
194    1356     私の可愛い会長ペット彼氏                                          66 eps
195    1357     彼女は夜明けの光                                              36 eps
196    1358     嘘と希望の狭間で                                              36 eps
197    1384     死んだ後母の愛が偏らなくなった                                       72 eps
198    1390     時を超えた再会の愛                                             78 eps
199    1396     社長様を拾いました！                                            53 eps
200    1408     電撃結婚した妻は凄い人だった                                        18 eps
201    1423     電撃結婚のロマンス                                             73 eps
202    1425     電撃結婚した夫は何であんなことを...？！                                 90 eps
203    1428     遅咲きの姫華                                                50 eps
204    1447     隠された子と億万社長の愛の絆～（吹き替え）                                 80 eps
205    1457     因果応報、炎の中の真実                                           32 eps
206    1459     宿命の再会：龍国の陰謀と父子の絆                                      70 eps
207    1471     東雲に消える罪の花—法と復讐の螺旋                                     75 eps
208    1473     後継を産んだ私が財閥旦那の宝になった                                    74 eps
209    1485     母の愛、息子の裏切り                                            78 eps
210    1488     転生したPR女子の運命の絆（吹き替え）                                   62 eps
211    1502     ブス妻の逆襲人生                                              80 eps
212    1504     激流の果てに、愛の帰還                                           68 eps
213    1505     離婚から始まる恋                                              92 eps
214    1508     姑と嫁の復讐劇                                               60 eps
215    1526     70年後に転生した私が第二人生スタート                                   47 eps
216    1531     落花神様の嫁たち                                              35 eps
217    1559     家族の絆で悪を倒せ！                                            80 eps
218    1566     私 演技してただけなのに                                          60 eps
219    1570     会いたい貴方に出会った                                           92 eps
220    1575     星の彼方から来た彼                                             70 eps
221    1577     夫の仮面人生                                                30 eps
222    1579     離婚したら、三人の嫁に溺愛されるようになった                                30 eps
223    1581     あなたがくれた温もり                                            86 eps
224    1585     舞い上がれ愛                                                36 eps
225    1625     年の功効かず!? 50歳の私、ドS社長に溺愛!?                              62 eps
226    1631     天才萌え子、ママが復縁する                                         91 eps
227    1641     逃げ回る俺の社長妻                                             90 eps
228    1650     復讐の炎、母子の絆                                             90 eps
229    1662     総裁が私の夫！？                                              68 eps
230    1677     失われた星を待つ                                              51 eps
231    1680     これからの私たち                                              92 eps
232    1682     あの夏の約束                                                92 eps
233    1702     あんたは熱いぜ                                               80 eps
234    1704     我が子に手を出す？母の怒りを味わえ!                                    64 eps
235    1714     罪悪が渦巻く祠堂                                              40 eps
236    1721     私のヒモ社長                                                85 eps
237    1738     仕組まれた罠、都会の嘘                                           61 eps
238    1740     絶海ギャンブル                                               45 eps
239    1742     復讐と愛の三角関係                                             70 eps
240    1744     電撃結婚した夫との再会                                           90 eps
241    1746     死んで全員火葬場送りにした                                         30 eps
242    1748     彼女は朝日の如く                                              40 eps
243    1753     半生連れ添い、ついに他人                                          60 eps
244    1772     私がカンニングした理由                                           40 eps
245    1794     死んだら夫に付きまとわれた件                                        85 eps
246    1798     最強ハッカーと母の誓い                                           77 eps
247    1809     侍女の出世譚                                                67 eps
248    1812     もう一度 君に恋してもいい                                         63 eps
249    1820     もう一度 君に恋してもいい                                         63 eps
250    1822     絶縁後、兄たちは泣いて許しを請う                                      72 eps
251    1832     家政婦、逃がさない                                             53 eps
252    1837     社長との秘密結婚                                              55 eps
253    1845     語れる愛                                                  92 eps
254    1846     釣り神転生、宿命のライバル                                         76 eps
255    1856     運命の絆 5年越しの真実                                          65 eps
256    1858     言えなかった愛                                               68 eps
257    1863     神様の胎内転生！ママと一緒に戦おう                                     80 eps
258    1874     ぽっちゃり皇后 転生したら最強だった                                    62 eps
259    1875     三千年の彼女                                                89 eps
260    1899     マツリカが咲く頃                                              80 eps
261    1905     偽りのプリンス                                               89 eps
262    1916     夢が叶った後 彼は自首した                                         40 eps
263    1923     恋は突然に                                                 38 eps
264    1929     オークションの後 夫の敵と結婚した                                     60 eps
265    1948     水面下の陰謀、どん底から逆転!                                       43 eps
266    1950     復讐の花嫁                                                 75 eps
267    1952     紅蓮の誓い 白銀の宰相と                                          91 eps
268    1962     紅蓮の誓い 白銀の宰相と                                          91 eps
269    1963     優しい嫁 目が覚めろ                                            50 eps
270    1966     脱・ぽっちゃり！波乱の美への道                                       85 eps
271    1968     偽装結婚〜契約から紡ぐ真実の愛〜                                      64 eps
272    1983     心の底の面影                                                73 eps
273    2001     偽装未亡人、逆襲の再婚                                           50 eps
274    2003     姑が十年に渡る沈黙                                             45 eps
275    2021     井上さんの輝かしい復讐                                           89 eps
276    2024     愛情は墓標の下に                                              30 eps
277    2062     あんたは熱いぜ（吹き替え）                                         80 eps
278    2073     私への愛を無声で語りかける バカ太子だね                                  65 eps
279    2077     お嬢様 やりすぎってば！                                          97 eps
280    2079     深く続く愛の道のり                                             90 eps
281    2096     最後の手札                                                 36 eps
282    2098     配達員だけど、美人社長にプロポーズされた                                  91 eps
283    2114     ジュエリーデザイナーの逆襲                                         18 eps
284    2115     やがて君と巡り合う                                             79 eps
285    2125     18歳からの家族                                              90 eps
286    2136     1970sの再生～家族を護るということ                                   64 eps
287    2145     月下の復讐者                                                77 eps
288    2164     現世には儲君の威厳を示そう                                         61 eps
289    2173     君に捧ぐ愛の代償                                              54 eps
290    2181     70年後に転生した私が第二人生スタート２                                 100 eps
291    2183     特別な縁                                                  37 eps
292    2185     輝く戦争                                                  79 eps
293    2194     族長の帰還                                                 60 eps
294    2204     70年後に転生した私が第二人生スタート（吹き替え）                             90 eps
295    2211     勝者なしの賭場～俺は勝ち抜く                                        94 eps
296    2226     恩と罪の果てに                                               58 eps
297    2233     後継を産んだ私が財閥旦那の宝になった（吹き替え）                              74 eps
298    2266     愛と恨みと執念の彼方                                            69 eps
299    2270     秘密と恋い                                                 81 eps
300    2274     命がけの純愛～羽田社長の究極選択                                      58 eps
301    2276     親バカ・クソガキ・悔しい涙                                         30 eps
302    2294     元ごろつきの私は乱世で成り上がる                                     105 eps
303    2296     冥府の主が私の家族になった!?                                      105 eps
304    2307     偽りの夫を捨て、今度こそ幸せに                                       62 eps
305    2310     転生令嬢 今日から本気モード                                        40 eps
306    2317     孤独仙帝の下界遊記                                             61 eps
307    2333     再生医師の戦慄オペ～隠された真実                                      61 eps
308    2335     システム 攻略目標交換！後悔しても無駄よ                                  72 eps
309    2340     命を交換してた愛の輪廻                                           75 eps
310    2358     突然天使が舞い降りたーなんで俺がパパに⁉                                  63 eps
311    2361     権力の頂点へ妃と総督の輪舞                                         61 eps
312    2364     華麗なるルーシー夫人                                            60 eps
313    2423     ただ君が欲しい                                              100 eps
314    2432     愛の獄ー永遠の二人                                             60 eps
315    2434     心死んだ父は、娘の盾になる                                         64 eps
316    2464     転生母のスパルタ教育                                            80 eps
317    2467     陛下おやめ 私は臣下の側室                                         84 eps
318    2470     放蕩息子？王族ルールでただ着込め！                                     66 eps
319    2472     抗えない恋の泥沼                                              73 eps
320    2475     娘が大富豪の父親と再会する                                         30 eps
321    2477     ただ私のことを初心のままで扱え                                       59 eps
322    2497     夜がくれた力、朝がくれた運命                                        69 eps
323    2516     銀翼の花嫁                                                 69 eps
324    2519     夫の正体は国家機密                                             60 eps
325    2523     運命の再婚                                                 71 eps
326    2527     遅咲きの私                                                 82 eps
327    2529     ヤンデレの強制愛                                              59 eps
328    2530     ヤンデレの強制愛                                              64 eps
329    2555     お嬢様が帰ってきた                                             60 eps
330    2557     裏切られた姫は  与えた全てを取り戻す                                   80 eps
331    2572     正気かよ！料理の神までクビにするなんて                                   31 eps
332    2588     運命の逆走                                                 41 eps
333    2589     運命の逆走                                                 41 eps
334    2591     貧乏社長の即ハマ婚                                             80 eps
335    2593     家族の名のもとに                                              60 eps
336    2595     愛と復讐の転生                                               67 eps
337    2599     君の記憶が蘇る時                                              81 eps
338    2607     現代でゴミ拾いして  飢饉の世で家族を養う                                 72 eps
339    2639     介護職員は天才医師だった                                          60 eps
340    2641     愛と復讐の転生                                               67 eps
341    2650     地下室の寄生獣                                               41 eps
342    2673     同級生！人間違いだよ                                            62 eps
343    2696     お金持ちの嫁になって、思わぬ幸せ                                      79 eps
344    2698     シャンデリア・ラブ                                             74 eps
345    2703     スケープゴートの帰還                                            43 eps
346    2707     生まれ変わった後、嫁は私が守る                                       66 eps
347    2723     完璧なアリバイ                                               51 eps
348    2732     お見合い当日、お金持ちと即決結婚                                      86 eps
349    2734     夫の初恋のスケープゴートになるのはごめんだ                                 58 eps
350    2744     偽りの絆～償いの名の罪                                           68 eps
351    2756     新婚で過去を断ち切る                                            70 eps
352    2757     新婚で過去を断ち切る                                            92 eps
353    2767     電撃婚の夫が私を人気歌手にした                                       63 eps
354    2769     五つ子パパ大逆転                                              63 eps
355    2771     五年目の別れ言                                               50 eps
356    2776     新婚で過去を断ち切る                                            92 eps
357    2790     花の散るが如く                                               61 eps
358    2793     花の散るが如く                                               61 eps
359    2802     現代に舞い降りた女帝                                            89 eps
360    2813     君への愛は時を超える                                            60 eps
361    2831     偽証のクラスへ復讐を                                            31 eps
362    2842     過ちを誘う茉莉花                                              43 eps
363    2851     結婚前夜、私は整備士と堕ちた                                        75 eps
364    2868     車椅子の逆襲:愛と復讐の結婚式                                       54 eps
365    2872     契約結婚だが 期限は永遠                                          80 eps
366    2879     婚約結婚して、旦那の敵をフルボッコしちゃいました                              87 eps
367    2881     私の夫は仇                                                 71 eps
368    2895     愛が壊れたら、また咲く                                           92 eps
369    2897     愛？あんたはただの下僕よ                                          73 eps
370    2904     上京女草子と巳年ベイビー                                          66 eps
371    2913     二度目の人生を叶う恋に                                           90 eps
372    2933     離婚までの30日間カウントダウン                                      52 eps
373    2935     愛は時をを越えて                                             100 eps
374    2941     離婚までの30日間カウントダウン                                      52 eps
375    2946     華麗なるリベンジ～元妻は高嶺の花                                      73 eps
376    2948     あの夜寝た美男子は摂政王だった⁉                                      89 eps
377    2965     姉さんがいてくれてよかった                                         66 eps
378    2967     配達員の僕、神豪パパシステムで成り上がる!                                 86 eps
379    2978     三つ子と6年                                                75 eps
380    2980     操られた者から操る者へ                                           42 eps
381    3000     彼をお譲りしますわ                                             30 eps
382    3006     誰でも奪われない人生                                            64 eps
383    3016     億万長者の社長が魚屋の私に恋をする                                     93 eps
384    3018     愛しい子よ、ごめん                                             30 eps
385    3032     70年後に転生した私が第二人生スタート２（吹き替え）                           100 eps
386    3053     遅れた正義 続ける愛                                            82 eps
387    3060     訪れない未来                                                76 eps
388    3062     追い出された偽令嬢は仙術で稼ぐ                                       87 eps
389    3083     蘇れ！酒神の魂                                               64 eps
390    3085     無双なボディガードですが？                                         77 eps
391    3094     七年越しの思いに終止符を                                          64 eps
392    3096     誤診カルテは恋の処方箋                                           60 eps
393    3098     鳳凰は灰の中からよみがえる                                         51 eps
394    3100     遺産と陰謀と大物旦那                                            88 eps
395    3136     田舎娘が今日もスパダリ社長に溺愛されます！                                 77 eps
396    3140     18歳の私に8歳の子を？                                          86 eps
397    3142     あなたに夢中だった                                             86 eps
398    3150     蛇神族の花嫁〜十年の恩は偽りに散る                                     43 eps
399    3152     狂愛の果てに                                                52 eps
400    3168     語れる愛（吹き替え）                                            92 eps
401    3179     犬系彼氏?ダメなら次!                                           65 eps
402    3183     未来よ、のぞみへと                                             66 eps
403    3184     妻の仮面                                                  78 eps
404    3200     抗えないハニートラップ                                           76 eps
405    3211     2度目の人生は容赦しない！今世の私は最強ヒロイン                              70 eps
406    3216     2度目の人生で、最強ヒロインになる!                                    70 eps
407    3220     愛と運命の再会                                               78 eps
408    3233     心の声は旦那に生放送される⁉                                        98 eps
409    3249     逆境の首席〜貧乏でも人生は輝ける                                      89 eps
410    3263     姉さんと共に                                                60 eps
411    3290     戻らぬ旧い約束                                               60 eps
412    3291     子供を誘拐したわけ                                             51 eps
413    3299     遥かなる明日へ                                               77 eps
414    3306     突然舞い降りた天使 ママ カッコイイ                                    84 eps
415    3307     吹雪に咲く花                                                87 eps
416    3314     魔獣の娘は軍閥パパと皆を守る！                                       75 eps
417    3344     檻から放たれた薔薇                                             72 eps
418    3345     人間 復讐の刃は神へ                                            50 eps
419    3364     福星なり、真実を見抜く                                           73 eps
420    3394     嘘の家族に嘘で返す                                             72 eps
421    3395     若社長と双子と愛されママと                                         53 eps
422    3402     女嫌い社長の「特効薬」彼女                                         63 eps
423    3417     時宜を得る愛                                                80 eps
424    3418     秘密の花嫁は最強の逆襲～                                          91 eps
425    3426     偽りの娘、運命の拳                                             59 eps
426    3433     転生の私に死に戻りの姑                                           95 eps
427    3456     絶対ひいき                                                 63 eps
428    3457     ワイナリーの真実                                              54 eps
429    3458     裏切られた愛                                                96 eps
430    3471     出所後の私は復讐の炎を灯す                                         60 eps
431    3481     世界最後の神が私の夫!?                                          70 eps
432    3503     息子の婚約、その日に止めた                                         64 eps
433    3505     婚約者の弟と結婚？                                             84 eps
434    3526     鍛冶の神                                                  57 eps
435    3527     乞食と花嫁～私の夫は皇帝様か！～                                      54 eps
436    3528     三度の許しの後は愛の幕引き                                         80 eps
437    3534     侯爵夫人 今世は陰謀を打ち砕け                                       91 eps
438    3561     五年後の運命的再会                                             79 eps
439    3562     ニセ旦那、契約解除！                                            73 eps
440    3563     黄昏の風に、愛をささやく                                          51 eps
441    3564     高額報酬でママ募集！ 父さんの嫁探し大作戦！                                44 eps
442    3576     愛されたいま、永遠の眠り                                          70 eps
443    3577     娘をいじめるとは?将軍たる俺が許さん                                    70 eps
444    3578     甘やかし婚約～平凡OLの逆襲婚～                                      60 eps
445    3604     十九回目の裏切り                                              63 eps
446    3605     親族の相続～遺産を担う者たち～                                       50 eps
447    3616     上海ラブストーリー                                             94 eps
448    3630     消えた母                                                  80 eps
449    3631     ​​私の偽装恋愛​~契約彼女は社長様！？~                                 90 eps
450    3651     七年で叶った約束                                              67 eps
451    3652     お坊ちゃまがご先祖様!?                                          71 eps
452    3668     クビになった俺、実は御曹司だった                                      63 eps
453    3669     山奥に隠された秘密                                             62 eps
454    3672     70年後に転生した私が第二人生スタート3                                  84 eps
455    3680     道具より花嫁                                                61 eps
456    3681     百年前の匠魂、現代の偽令嬢を撃つ                                      66 eps
457    3706     組織のために                                                70 eps
458    3707     偏心母にサヨナラ                                              42 eps
459    3733     やがて君と巡り合う （吹き替え）                                      79 eps
460    3734     俺の正体は超名門の後継者だ!                                        70 eps
461    3735     運命の再婚（吹き替え）                                           71 eps
462    3742     代役配達～奥様、ご署名を～                                         80 eps
463    3753     二度目のときめき                                              80 eps
464    3767     『宿命の娘』（しゅくめいのこ）                                       68 eps
465    3771     永遠に封じられた愛                                             44 eps
466    3772     義母VS悪嫁~この家に入れさせない～                                    72 eps
467    3773     がんより強い                                                60 eps
468    3793     復讐の棘                                                  86 eps
469    3804     京の気運、我が掌中にあり                                          83 eps
470    3809     現代に舞い降りた女帝（吹き替え）                                      89 eps
471    3817     天下りの上司は元カレ?4年越しの雪解                                    76 eps
472    3822     替え玉の彼が光をもたらす                                          63 eps
473    3823     君への本音                                                 71 eps
474    3844     二度目の人生を叶う恋に （吹き替え）                                    90 eps
475    3845     脱走NPC、元夫ボスに嫉妬爆発される!                                   79 eps
476    3846     陛下より黄金                                                82 eps
477    3847     現世に儲君の威厳を示そう２～相続争い～                                   59 eps
478    3873     愛する人の代役攻略                                             90 eps
479    3883     亡き夫の復活-愛は結婚の後で                                        94 eps
480    3886     放蕩息子？王族ルールでただ着込め！ （吹き替え）                              66 eps
481    3894     血染めの薔薇に口づけを                                           85 eps
482    3908     万物の言葉で幸せを呼ぶ少女                                         75 eps
483    3909     このままきみと                                               60 eps
484    3959     皇帝の重生～家族のために～                                         93 eps
485    3990     隠れし翼                                                  58 eps
486    4033     元カレの養父を落とす方法                                          87 eps
487    4034     素晴らしき夫人                                               51 eps
488    4035     素晴らしき夫人                                               51 eps
489    4036     隠れた令嬢                                                 34 eps
490    4038     プライス・オブ・ラブ                                            76 eps
491    4049     操られた者から操る者へ （吹き替え）                                    42 eps
492    4056     八咲は福星ちゃんだよ！                                           84 eps
493    4069     台無しされた結婚式と目覚めた花嫁                                      80 eps
494    4070     総大将帰還：我が妻と娘をいじめるな                                     75 eps
495    4102     転生して、ハーレム主人公になった                                      71 eps
496    4103     二つの人生で成し遂げた復讐                                         83 eps
497    4120     都主様 皇帝になれ                                            120 eps
498    4142     銀翼の花嫁Ⅱ                                                79 eps
499    4143     恋愛五年、彼氏が別人と結婚した                                       76 eps
500    4150     穏やかな日常の破壊者                                            66 eps
501    4151     さよならは三度言わない                                           71 eps
502    4184     だだ洩れた心の声が夫を恋愛脳にした                                     80 eps
503    4194     愛の時差                                                  99 eps
504    4206     奪われた三年、女武神の帰還                                        105 eps
505    4216     ハマりゆく欲の沼                                              64 eps
506    4231     蛇神、人間界修行あれこれ                                          60 eps
507    4235     ボディガード？いや、武神降臨！                                       55 eps
508    4243     脱獄：父の誓い                                               83 eps
509    4244     二度目の人生、仇に国宝を壊せる                                       47 eps
510    4279     新進学者の炎上クロニクル                                          80 eps
511    4287     夜中のノックに応じるな                                           65 eps
512    4300     甘やかし婚約～平凡OLの逆襲婚～（吹き替え）                                60 eps
513    4303     運転手から始まる逆転人生                                          70 eps
514    4305     本物令嬢登場、腑抜け名家を正す                                       59 eps
515    4330     偽りに紡がれた檻から                                            64 eps
516    4338     家のことⅡ                                                113 eps
517    4345     別れさせ屋、夫の依頼が来た                                         77 eps
518    4348     （吹き替え）お見合い相手は大ボス                                     101 eps
519    4349     （吹き替え）雪夜に拾われた花                                        75 eps
520    4350     （吹替）闇の中の光~年上CEOと偽装結婚の行方~                              90 eps
521    4351     （吹替）離婚後の元夫がよく絡んでくる                                   105 eps
522    4361     祖師、ここに在り！                                             61 eps
523    4379     冷宮の王妃はかわいそうじゃない                                       78 eps
524    4381     ラブとミスとサキュバスシステム                                       74 eps
525    4386     親友絆は負けられない！                                           62 eps
526    4410     十歳師祖～蒼穹剣で因果を断つ                                        98 eps
527    4417     十回の提訴～ゴミ拾い母の隠した真実                                     49 eps
528    4429     老祖の二回目降臨                                              69 eps
529    4433     くたばれ！距離感                                              65 eps
530    4445     二度目の恋模様                                               80 eps
531    4455     モテ旦那は私だけ甘やかす                                          98 eps
532    4459     氷山上司を情熱で溶かす                                           81 eps
533    4474     真愛を求める50代                                             70 eps
534    4485     愛は買うもの：御曹司との偽装契約                                      73 eps
535    4489     土石流から這い出す復讐者                                          70 eps
536    4493     取り返せない母の愛                                             49 eps
537    4498     超没入型マダミス                                              50 eps
