======================================================================
  DAFTAR DRAMA - ENGLISH
  Total: 1630 drama
======================================================================

No.    ID       Judul                                               Episode
152    283      The One That Got Away                                 30 eps
153    294      Double Crossed: A Twin's Revenge                      81 eps
154    296      Whisked Away to 1896                                  67 eps
155    299      Unbreakable Sara                                     100 eps
156    303      I Accidentally Married A Billionaire                  62 eps
157    304      A Little Mother, A Big Heart                          32 eps
158    305      Destined Love：Marry Me Again                          59 eps
159    306      The Twin                                              66 eps
160    307      Retaliation Of The Mother In Law                      45 eps
161    308      A Night to Remember                                   68 eps
162    311      Beneath the Surface                                   69 eps
163    314      Love's Lost Heir                                      60 eps
164    315      The Way Home                                          60 eps
165    317      Fury Unleashed                                        87 eps
166    318      Past Meets Present                                    99 eps
167    319      The Last Alpha                                        74 eps
168    322      My Genius Quintuplets                                 72 eps
169    326      Wild as Hell: The Prince’s Saga                       73 eps
170    331      Revenge of XXL Wife                                   63 eps
171    332      From One Night to Everlasting                        100 eps
172    333      A Destiny Rewritten                                   30 eps
173    334      His Mysterious Wife                                  100 eps
174    335      Attack on Rose                                        82 eps
175    336      Bride of the Curse                                    90 eps
176    337      Mira's Journey                                        77 eps
177    340      Rebirth of a Math Prodigy                             60 eps
178    347      One Fired, A Company Crumbled                         34 eps
179    348      My Two-Faced Billionaire Husband                      60 eps
180    349      CEO's Mistaken Lover                                  75 eps
181    352      A Stitch in Fate                                      76 eps
182    354      My Beloved Family                                     67 eps
183    356      Eternal Vows                                          61 eps
184    357      The Uncle’s Sweetheart                                40 eps
185    358      From Prison to Billionaire's Bride                    91 eps
186    359      Escape His Love                                       58 eps
187    360      My Mafia Life: From Maid to Bride                     62 eps
188    361      Reborn to Reclaim Father's Love                       42 eps
189    362      Five Dads, One Wedding Battle                         77 eps
190    363      Mysterious Male Escort Is a Mogul                     57 eps
191    364      A Mother's Fury                                       66 eps
192    365      Stolen Identity, Shattered Heart                      78 eps
193    366      Fate's Embrace                                        59 eps
194    367      CEO's Supermodel Bride                               100 eps
195    368      You Are My Eyes                                       76 eps
196    369      Trial of Love                                        100 eps
197    397      Maid’s Vendetta                                       80 eps
198    401      Stolen Sight, Stolen Love                             82 eps
199    403      Don't cry. Sister is there for you                    60 eps
200    405      Loved You Through Song                                30 eps
201    409      The Double Life of Mr President                       45 eps
202    410      Queen Unveiled                                        81 eps
203    412      Revenge in the Eternal Winter                         61 eps
204    423      Kebangkitan Selir Jahat                               83 eps
205    441      No Se Perdona, Ni Se Olvida                           80 eps
206    442      De vigilante a magnate                                67 eps
207    449      No Se Perdona, Ni Se Olvida                           60 eps
208    450      No Se Perdona, Ni Se Olvida                           65 eps
209    454      Trampa                                                58 eps
210    458      Kultivator Hebat                                      80 eps
211    459      Boss will you marry me                                82 eps
212    460      1                                                     72 eps
213    461      Forbidden Desire：My Mated Stripper                    70 eps
214    464      King of Entertainment                                 83 eps
215    465      Lost in the Glamour of Tycoon                         94 eps
216    467      Beyond the Life: A Love Rekindled                     75 eps
217    468      Destined for the Stage                                60 eps
218    469      Driven to Love                                        59 eps
219    470      Mr. Harrison is a Wife-Pampering Maniac               90 eps
220    471      Flash Love                                            78 eps
221    482      Secrets of the Gangster's Forbidden Romance          109 eps
222    489      Jadi Kaya Karena Penjilat                             67 eps
223    492      Cucu Miliarder Datang Membalas Budi                   59 eps
224    494      Kisah Pilu Dayang Istana                              52 eps
225    497      Moonlight Love                                        84 eps
226    498      Night's Tenderness                                    98 eps
227    500      Hari Menikahi Orang Kaya                              50 eps
228    501      Akulah Superstar                                      80 eps
229    506      Lost Heiress, Unexpected Love                         85 eps
230    507      The Heart's True Healer                               85 eps
231    508      When Chance Meets Destiny                             88 eps
232    509      Who is My Daughter                                    64 eps
233    510      Billionaire's Wild Match                              80 eps
234    511      Flash of Fate                                         82 eps
235    512      Wake up my love                                       70 eps
236    526      Under the sunlight                                    70 eps
237    527      The World of Love and Hate                            84 eps
238    528      Timeless Love, Unspoken Years                        105 eps
239    534      My Fate, My Stars                                     70 eps
240    535      The Phoenix Throne                                   155 eps
241    536      A Fateful Diagnosis                                   31 eps
242    537      Secrets Unveiled, Love Rekindled                     101 eps
243    538      Penderitaan Menuju Kebebasan                          80 eps
244    554      Mi Viaje Cortesano                                    52 eps
245    560      My Stubborn Lady                                      53 eps
246    561      Extreme Gambling Game                                 44 eps
247    562      Mr. Howard, Is the New Intern Your Wife?              80 eps
248    563      I'm a Magical Single Mom                              83 eps
249    566      Spoiled By My Billionaire Sugar Daddy                 59 eps
250    571      The Aristocratic Heiress from the Countryside（Du      77 eps
251    572      I Kept an Alpha（Dubbed）                               75 eps
252    597      Mia aus dem Land                                      68 eps
253    600      Sophies Neuanfang                                     65 eps
254    603      Endlich in meinen Armen                               74 eps
255    605      Blitzhochzeit mit dem CEO                             79 eps
256    606      Rachekalt erwacht                                     88 eps
257    609      Machtlose Mutter                                      46 eps
258    610      Confronting My Husband in Court After My Mother-      35 eps
259    611      Real or Fake, Who is My True Boyfriend                89 eps
260    612      Dear CEO, Your Wife's Your Office Bae                 73 eps
261    628      Esposo misterioso                                     98 eps
262    631      Ubah Nasib                                            80 eps
263    632      Love at Fifty（Dubbed）                                 62 eps
264    633      Escaping Love: The CEO'S Sweetheart                   95 eps
265    634      Marriage at First Sight: Love in Progress             89 eps
266    635      The Reunion of Genius Baby                            60 eps
267    636      Mi Asistente Es Mi Novia                              89 eps
268    639      Delayed Confessions                                  100 eps
269    640      The Silent Avenger                                    99 eps
270    641      Destined Flavors of Love                              65 eps
271    654      Pernikahan Tanpa Rencana                               5 eps
272    655      Pernikahan Tanpa Rencana                              80 eps
273    674      Dort, wo du bist – Teil 2                             73 eps
274    687      Hochzeitskollaps                                      50 eps
275    690      Millionenschwerer Ersatz                              92 eps
276    691      Verwechselt, verliebt                                 78 eps
277    695      Stiefmutter in den 80ern                              82 eps
278    701      Reborn for a Second Chance                           148 eps
279    702      Verwechselt, verliebt                                103 eps
280    703      Captive Love from the Mob Boss（Dubbed）                65 eps
281    704      Love Recipe                                           78 eps
282    705      Tears in the Flame                                    32 eps
283    706      You Raised Me, Now I'll Take Care of You              54 eps
284    707      Mom, My Deep Regret                                   60 eps
285    708      My CEO's Sweet Surrender                              66 eps
286    709      Unexpected Bonds                                      90 eps
287    710      A Vow Reclaimed                                       90 eps
288    711      The Love We Lost                                      73 eps
289    720      Jadi Janda, Untung Besar                              75 eps
290    724      Silvertail Shadows: Bitcoin Alpha Reborn              83 eps
291    725      I Conned a Billionaire to be My Husband               81 eps
292    726      Mi Madre Poderosa                                     80 eps
293    728      Chale, mi amante es jefe                              75 eps
294    729      De Divorciada a Esposa de un Magnate                  80 eps
295    735      I Conned a Billionaire to be My Husband               60 eps
296    751      De Sombras al Poder Supremo                           83 eps
297    752      Melodi Masa-Masa Sulit                                81 eps
298    753      Reinkarnasi di Usia 50 Tahun                          42 eps
299    755      Ich bin wirklich kein Unsterblicher!                  80 eps
300    756      The Wife He Hated, The Heroine He Needed              81 eps
301    757      Silent Revenge: The Price of Favoritism               40 eps
302    758      Princess Pearl                                        56 eps
303    759      Betrayed at the Altar, Saved by Fate                  90 eps
304    760      My Sugar Baby Turns Out to be NYC's Richest Man       80 eps
305    761      Come Back to Me                                       33 eps
306    762      The Hidden Heiress and the Phantom Lord               83 eps
307    763      The Heart's True Flame                                69 eps
308    764      Accidentally Married to the Secret Billionaire        55 eps
309    765      The Unlikely Bond                                     90 eps
310    766      CEO's Secret Romance                                  57 eps
311    767      CEO, Stop Fooling Around, The Kids are Yours          80 eps
312    777      Un giro inesperado                                    90 eps
313    779      Sustituta millonaria                                  92 eps
314    787      Love Me Like You Do                                   56 eps
315    788      I Peaked  After the Breakup （Dubbed）                  65 eps
316    789      The Billionaire's Spoiled Sister-in-Law（Dubbed）       52 eps
317    791      Shoot Your Heart                                      64 eps
318    792      The Family We Build                                   79 eps
319    793      The Billionaire's Hideous Wife                        80 eps
320    794      The Price of Love                                     50 eps
321    795      River of Regret and Revenge                           35 eps
322    796      Little Genius Matchmaker                              91 eps
323    797      From Ruin to Rings: Trapped in A Marriage Pact        90 eps
324    798      Second Baby Second Chance                            107 eps
325    799      Secretly Living With My Boss                          80 eps
326    800      Silent Love                                           78 eps
327    801      Mrs. Grace Unveiled After Flash Marriage              90 eps
328    815      Segundas Oportunidades                                67 eps
329    823      Verrat, Rache, Neuanfang                              42 eps
330    834      Bound to the Tyrant's Heart                           62 eps
331    841      Blade of Justice                                      54 eps
332    845      My Grandson is the Heir to a Billionaire（Dubbed）      59 eps
333    846      The Hidden Game                                       61 eps
334    847      Love Trap                                             90 eps
335    848      Inferno Island                                        67 eps
336    849      Unseen Love                                           60 eps
337    850      The billionaire CEO became my kept boy                85 eps
338    859      Rencores errados                                      80 eps
339    864      The Oscar Winner Is My Ex                             59 eps
340    865      Married to a Secret CEO                               68 eps
341    866      Mother's Favor                                        72 eps
342    867      No One Messes with Mom                                77 eps
343    868      The Queen Strikes Back                                67 eps
344    869      Falling in Love with My Ex-husband Again              79 eps
345    870      Long Road Home                                        65 eps
346    871      Enduring Love                                         68 eps
347    872      Once Lost, Twice Loved                                90 eps
348    873      Return for Herself                                    71 eps
349    885      No Me Dejes                                           63 eps
350    886      Sin Miedo al Final                                    36 eps
351    892      Jagoan Manis Super                                    79 eps
352    895      Cucu Miliarder Datang Membalas Budi（Dubbing）          59 eps
353    898      Fold or Bleed: The Final Hand                         29 eps
354    902      Has Mr. Keaton Finally Won His Wife's Heart           55 eps
355    903      Blinded by Love, Healed by Sacrifice                  90 eps
356    904      CEO's Wife, All Her Secrets Exposed                   90 eps
357    905      My Quick-Marriage Wife is a Big Shot                  18 eps
358    906      The Genius Twins                                      80 eps
359    916      Princesa Perla                                        56 eps
360    921      CEO's Untold Desire                                   73 eps
361    922      High Priestess Gains Global Sensation                 70 eps
362    923      Familiar Strangers                                    64 eps
363    924      Wrath of the Women                                    60 eps
364    925      Jasmine Is In Full Bloom                              33 eps
365    926      Jasmine Is In Full Bloom                              80 eps
366    927      Triple Life with My Billionaire Crush                 71 eps
367    928      Love Rekindled                                        92 eps
368    929      Family Ties and Tangled Lies                          72 eps
369    930      Claimed by the Billionaire's Love                     53 eps
370    931      Love Through the Blur                                 90 eps
371    932      Billionaire Completes My Bucket List                  50 eps
372    943      Despertar                                             80 eps
373    945      Bajo un Nuevo Techo                                   79 eps
374    946      Mi Esposa Presidenta                                  18 eps
375    948      Petualangan Pahlawan Cilik                            80 eps
376    953      Pilar Perusahaan                                      34 eps
377    958      Broken Vows, Royal Lies                               65 eps
378    970      Moonlight Love（Dubbed）                                84 eps
379    979      Love Arrives                                          38 eps
380    980      Who’s the real Mrs. Larson?                           18 eps
381    981      Black Moonlight                                       77 eps
382    982      Half a Lifetime Together, Strangers in the End        60 eps
383    983      If Love Has a Destiny                                 90 eps
384    988      Historial de crecimiento de Cassie（Doblado）           88 eps
385    992      Historial de crecimiento de Cassie（Doblado）           88 eps
386    994      Historial de crecimiento de Cassie（Doblado）           51 eps
387    996      Say You Remember, Say You Love                        68 eps
388    997      Stars Return Late in the Night                        51 eps
389    998      Torrents of Sorrow                                    36 eps
390    999      Fate's Connection                                     37 eps
391    1000     Fall Into Sweet Trap                                  65 eps
392    1001     Veil of Deception                                     68 eps
393    1002     She Shines                                            40 eps
394    1003     From Rejected to Irresistible                         85 eps
395    1004     She Shines Like a Star                                36 eps
396    1005     Divorced Housewife to Billionaire Heiress             66 eps
397    1006     She Shines Like a Star                                36 eps
398    1007     Love Trap with My Dashing Knight                      42 eps
399    1025     Nikah Kilat di Era 80-an                              60 eps
400    1028     Mekar Bertahap                                        50 eps
401    1034     Wives in the Hawthorne Family                         52 eps
402    1039     De Esposa Divorciada a Heredera Multimillonaria       66 eps
403    1045     Rays of Rescue                                        65 eps
404    1046     The Glorious Way                                      79 eps
405    1047     Mary's Redemption                                     82 eps
406    1048     My Boss, My Husband, My Love                          97 eps
407    1054     Mis Cinco Hermanos Son Grandes Jefes                  80 eps
408    1056     Mis Cinco Hermanos Son Grandes Jefes                  80 eps
409    1058     A Long Way to Love                                    90 eps
410    1059     When the Tables Turn: A Deadly Reckoning              30 eps
411    1060     A Heartbeat Away                                      63 eps
412    1061     Eternal Summer                                        92 eps
413    1062     The World Softens in Your Presence                    86 eps
414    1063     Granting You a Symphony of Sorrow and Joy             54 eps
415    1064     My Cold Blooded Alpha King                            62 eps
416    1065     Love Among Lies                                       47 eps
417    1066     From Trashed to Treasured                             30 eps
418    1067     Reborn Against Ungratefuls                            80 eps
419    1080     Rosa Roja                                             82 eps
420    1083     Kesedihan Seluas Samudra                              36 eps
421    1085     Kisah di Musim Panas                                  92 eps
422    1089     From Betrayal to Empowerment                          57 eps
423    1090     Taming the Mafia Boss_ He's Mine Now                  60 eps
424    1092     Fuego Indomable                                       57 eps
425    1093     Kebangkitan di Balik Luka                             57 eps
426    1098     Mascota Mafiosa                                       60 eps
427    1102     My Poor Husband                                       80 eps
428    1103     Iblis Judi Beraksi                                    29 eps
429    1105     Love at 50:From Janitor to Billionaire's Wife         60 eps
430    1106     Whispers from My Womb                                 80 eps
431    1107     Love You to the End of Time                          100 eps
432    1108     Dawn in Her Shadows                                   70 eps
433    1109     Reborn for Revenge                                    82 eps
434    1110     To the Dust                                           69 eps
435    1120     Pahlawan Kecil                                        77 eps
436    1126     Falling into Tenderness                               50 eps
437    1127     Echoes of A Stolen Fate                               58 eps
438    1128     The Devil Wears Desire                                80 eps
439    1129     Blossoming in the Chill Wind                          87 eps
440    1130     Divorce Countdown                                     52 eps
441    1131     Dewi Matematika                                       60 eps
442    1132     Love Begins with Divorce                              92 eps
443    1134     My Heaven, My Hell                                    92 eps
444    1135     It’s Okay to Have Secrets                             81 eps
445    1136     Vengeance Beneath the Rubble                          30 eps
446    1163     Te Quiero Tanto                                       50 eps
447    1164     Cuando Ella Vuelve                                    87 eps
448    1165     Altitude of Love                                      36 eps
449    1167     Never Enjoyed Divorce Like This                       76 eps
450    1170     Fold or Bleed: The Final Hand（Dubbed）                 29 eps
451    1171     Love Beyond Scars                                     73 eps
452    1174     Wiedergeburt im Zorn                                  80 eps
453    1175     Triplets and the Missing Diamond Ring                 75 eps
454    1176     Educate Your Child Before It’s Too Late               30 eps
455    1177     Rich Girl Returns in Style                            60 eps
456    1178     Passion's Dangerous Dance                             73 eps
457    1179     Cooking Queen                                         31 eps
458    1198     1955: Married the Mafia Boss by Contract              59 eps
459    1208     Death Whisper                                         41 eps
460    1209     I Miss You                                            59 eps
461    1210     Kemurkaan Ester                                       87 eps
462    1211     Second Chance with My Secret Lover                    59 eps
463    1212     Despido Fatal                                         34 eps
464    1214     Bayangan Kembar                                       66 eps
465    1217     Cursed Baby vs. Dad of Doom                           63 eps
466    1218     The Uncle’s Sweetheart（Dubbed）                        40 eps
467    1219     Daddy's Best Friend Made Me His Billion Dollar W      57 eps
468    1220     After My Death, I Became My Ex-Husband’s Muse         85 eps
469    1221     Power and Desire                                      70 eps
470    1222     Blooming in Sequence                                  50 eps
471    1224     Miss Cooper Proposes To Me                            54 eps
472    1228     Matrimonio Salvaje                                    80 eps
473    1231     Bayaran Seorang Pengganti                             92 eps
474    1251     De Conserje a Esposa de Multimillonario               49 eps
475    1253     From One Night to Mrs.Billionaire                     63 eps
476    1254     De Conserje a Esposa de Multimillonario               60 eps
477    1255     50 & Broke, Then Flash-Married a Billionaire          69 eps
478    1257     Ashes of Betrayal, Flames of Love                     89 eps
479    1258     I Will Make You A Star                                63 eps
480    1259     Hasta Encontrarla                                     89 eps
481    1261     From Shadows to Spotlight                             79 eps
482    1262     The Longevity Lock                                    60 eps
483    1263     Journey to Love and Truth                             53 eps
484    1264     Redemption Journey                                    58 eps
485    1265     His Mistress' Scapegoat?                              58 eps
486    1266     Arrival of the Babies                                 93 eps
487    1267     Skin-Deep Love                                        30 eps
488    1268     Hey, That’s not Your Highness                         62 eps
489    1269     The Accidental Billionaire Bride                      73 eps
490    1270     Blind Date, Billionaire Fate                          86 eps
491    1271     A Love Like a Fading Heartbeat                        58 eps
492    1272     Scarlet Is In The City                                66 eps
493    1273     Misfortune in Disguise                                41 eps
494    1275     Sweet Wife, Diamond Husband（Dubbed）                   80 eps
495    1285     Mi Esposa Fea Regresa                                 80 eps
496    1294     Beyond Status: A Heart's True Journey                 55 eps
497    1297     Forever My Rose                                       74 eps
498    1301     Dibujando Mi Propio Destino                           55 eps
499    1306     One Night, One Deal, One Billionaire                  55 eps
500    1310     The Cleaner with a Billion-Dollar Secret              64 eps
501    1316     After One-Night Stand, the Duke Loved Me Madly        60 eps
502    1319     Love Against All Odds                                 60 eps
503    1320     Madam Marvel                                          51 eps
504    1324     Faces and Fates                                       78 eps
505    1325     Cool Mom and Her Adorable Kids                        84 eps
506    1328     Rosas y Espadas                                       60 eps
507    1330     Beating Sense into Her                                30 eps
508    1331     Mistaken Heiress, Destined Love                       80 eps
509    1336     Million-Dollar Mommy Match                            44 eps
510    1337     Back to the Seventies: A Second Chance at Love       100 eps
511    1338     Lethal Woman                                          73 eps
512    1341     Love Blossoms in Legal Twist                          92 eps
513    1343     Playing it Real                                       50 eps
514    1344     Tangled Destinies                                     60 eps
515    1345     She’s No Longer an ATM, His Family is in a Frenz      67 eps
516    1346     Trust Me, We're Ordinary                              60 eps
517    1347     Love Just in Time                                     80 eps
518    1348     Pelayan Munafik                                       80 eps
519    1369     Racing into Love with My Secret Boss                  61 eps
520    1375     Schattentanz im Mondschein                            30 eps
521    1379     Wrong Daughter, Right Love                            59 eps
522    1380     Return of the Framed Wife                             96 eps
523    1387     Destined Reunion                                      78 eps
524    1388     Fates Rewritten                                       77 eps
525    1392     Against All Odds                                      89 eps
526    1393     White Moonlight Stand-In Chronicles                   90 eps
527    1397     Tres Tesoros y un Magnate Enamorado                   90 eps
528    1399     Terpaksa Tunangan, Doi Malah Serius                  100 eps
529    1400     Empat Bocil Hebat                                     70 eps
530    1403     Santa Sent Me a Billionaire Husband                   69 eps
531    1404     Matriarchy's Redo                                     66 eps
532    1406     Rising Phoenix                                        68 eps
533    1414     How I Met Your Father                                 77 eps
534    1415     See You Again:CEO's Sweet Trap                        59 eps
535    1416     Couples Never Meet                                    92 eps
536    1417     Falling For My Mafia Devil                            58 eps
537    1418     Flash Marriage: A CEO's Impulsive Vows                89 eps
538    1419     Revenge Beneath the Bunk                              30 eps
539    1420     Enemies by Fate, Lovers by Mistake                    66 eps
540    1432     Kecantikan di Tahun 80-an                             99 eps
541    1444     Kehamilan Membawa Kesalahpahaman                      76 eps
542    1448     Mi Esposo Es Presidente                               69 eps
543    1451     Enamorada de Mi Diablo Mafioso                        58 eps
544    1452     Winter Tunes                                          74 eps
545    1453     Fall In Love Under A Fake Identity                    86 eps
546    1454     Reclaiming My Light                                   86 eps
547    1455     The OtherWorldly Vanish                               80 eps
548    1460     Mommy by Day, CEO's Wife by Night                     55 eps
549    1461     Dawn of Truth                                         75 eps
550    1474     His Son, Her Crown                                    74 eps
551    1479     Wunschkind: Sturm auf den Milliarden-Clan!            74 eps
552    1481     The Poison and the Cure                               78 eps
553    1482     A Lost Bet On Love                                    34 eps
554    1483     No More Mercy                                         70 eps
555    1491     Super-Kind sucht CEO-Papa                             82 eps
556    1493     Whisper of the Past                                   94 eps
557    1494     The Love That Came Too Late                           66 eps
558    1495     Dreams of Destiny                                     78 eps
559    1496     Mr. Wilson, Mrs.Wilson has once taken revenge         87 eps
560    1497     Three Tycoons Vie for Me                              82 eps
561    1498     Jade Foster Is Mine                                   60 eps
562    1499     The Heir's Return: Four Aunts, One Revenge            58 eps
563    1500     Boss and Me                                           12 eps
564    1529     Reborn at 18: The Great-Grandma Takes Charge          90 eps
565    1530     Secrets of Blossom Valley                             35 eps
566    1541     CEO's Sudden Silver Bride                             56 eps
567    1542     Lord of Divine Phoenix                                80 eps
568    1543     Parallel Worlds                                       59 eps
569    1545     Wedding Hijacked! Mr. Thorne's Master Plan            99 eps
570    1546     Love in the Evening Breeze                            51 eps
571    1547     Destiny's Bloom                                       99 eps
572    1548     One Night Only                                        98 eps
573    1549     Accident Love with the Quadruplets                    79 eps
574    1550     The Fearless Empress                                  78 eps
575    1551     Disappointed, She Never Looked Back                   64 eps
576    1552     Reunited Hearts                                       60 eps
