======================================================================
  DAFTAR DRAMA - THAI
  Total: 467 drama
======================================================================

No.    ID       Judul                                               Episode
255    3024     ไม่เสียวัยสาว                                        105 eps
256    3037     เธอนั้นดวงตาฉัน                                       76 eps
257    3040     ราชาแห่งวงการบันเทิง                                  83 eps
258    3046     สายลมแห่งรัก                                          82 eps
259    3065     สุดท้าย เราไม่มีวันนั้นอีกต่อไป                       76 eps
260    3071     การกลับมาของเจ้าหญิงดาวนำโชค                          87 eps
261    3074     เทพสุราในเงามืด                                       64 eps
262    3078     บอดี้การ์ดนี้แข็งแกร่งไร้เทียมทาน                     77 eps
263    3109     รักดุจยา                                              60 eps
264    3110     คุณกัปตัน คู่หมั้นของคุณแต่งงานแล้ว                   51 eps
265    3115     ไม่มีใครแทนที่เธอ                                     88 eps
266    3137     ไม่ถอนหมั้นเด็ดขาด                                    75 eps
267    3139     ภารกิจพิชิตใจภรรยา                                    82 eps
268    3143     ขังใจเธอไว้ด้วยความหลงผิด                             52 eps
269    3158     ที่รักเรามาคบกันเถอะ                                  86 eps
270    3166     เจ้าสาวงูของฉัน                                       43 eps
271    3181     แสงจันทร์ที่ผิดสัญญา                                  65 eps
272    3196     จากเด็กม.6บ้านนอก สู่คุณหนูตัวจริงตระกูลรวย           66 eps
273    3209     ช่วยด้วย สามีฉันดันเป็นหนุ่มเจ้าเล่ห์                 76 eps
274    3213     เปิดตาใหม่ ทำลายสามีทรยศ                              61 eps
275    3223     กุหลาบอาบโชค                                          74 eps
276    3237     สามีเจ้าชายนิทรา ดันอ่านใจฉันได้                      98 eps
277    3241     ภรรยาลับในตำแหน่งเด็กฝึกงาน                           80 eps
278    3254     พี่แต่งฉันก็แต่ง                                      60 eps
279    3259     ดาวโชคดีตกลงมาเต็มไปด้วยโชค                           75 eps
280    3270     สัญญาเก่าที่ไม่มีวันหวนคืนอีกได้                      60 eps
281    3271     เส้นทางฝันที่ฉันเลือกเอง                              55 eps
282    3272     สายรุ้งหลังฝนโปรย                                     73 eps
283    3273     รักครั้งนี้ ใครกันแน่ที่เป็นทาส                       72 eps
284    3298     ความจริงที่สาบสูญ                                     51 eps
285    3350     ผู้สังหารเทพ                                          50 eps
286    3353     ฮ้องเต้อยู่เบื้องหน้าประตูเมือง                       45 eps
287    3356     ลูกนำโชค แม่ทัพใหญ่ต้องรัก                            73 eps
288    3375     ทะหลันยังอยู่เสมอ                                     78 eps
289    3390     พ่อแม่ลวงใจ ผมไม่เอาแล้ว                              72 eps
290    3407     เสียงสวรรค์และกิเลส                                   84 eps
291    3427     โซ่หัวใจพันธนาการรัก                                 109 eps
292    3435     ย้อนกลับไปโดนแม่ผัวหลงรัก                             95 eps
293    3437     เบบี๋ป่วนรักจับใจคุณพ่อสุดฮอต                        101 eps
294    3443     ความลับในโรงบ่มไวน์                                   54 eps
295    3449      เธอคือภาพลวงตา                                       63 eps
296    3465     หลังออกจากคุกทวงคืนชื่อของฉัน                         60 eps
297    3476     สามีองศ์เทพของฉัน                                     70 eps
298    3487     ปราบพยศเมียชัง                                        53 eps
299    3496     เมื่อแม่เปิดโปงความลับเธอ                             64 eps
300    3504     พี่สะใภ้ แต่งงานกับฉันเถอะ                            84 eps
301    3512     เทพแห่งดาบ                                            57 eps
302    3514     แต่งกับขอทาน แต่ได้เป็นจักรพรรดินี                    54 eps
303    3515     รักที่ไม่ได้รับการตอบกลับ                             80 eps
304    3538     ชาตินี้ ข้าเป็นเมียหลวงแห่งจวนโหว                     91 eps
305    3541     ทะลุมิติเปิดโปงรัก                                   155 eps
306    3554     ความรักที่เลือนหายไป                                  31 eps
307    3582     รักที่เก็บไว้ในส่วนลึกของหัวใจ                        73 eps
308    3593     หัวใจที่สั่นคล้องกัน                                  60 eps
309    3598     ลิขิตรักเจ้าสำนักหมอยา                                85 eps
310    3609     ปราบพยศเมียชัง                                        53 eps
311    3622     เมื่อหกปีก่อน                                         65 eps
312    3636     ความรักใต้แสงจันทรา                                   84 eps
313    3638     แฟนปลอมของผมคือประธาน                                 90 eps
314    3655     พระเจ้ารู้ว่าเธอได้ทำอะไร                             35 eps
315    3685     ย่าเยาว์วัยปฏิวิตัวงศ์ตระกูล 3                        84 eps
316    3698     เธอใช้เวทอำนาจครองโลกยุคใหม่ （ฉบับพากย์ ）             89 eps
317    3713     ชะตากลับ แค้นหญิงชั่ว （ฉบับพากย์ ）                    42 eps
318    3716     ไฟรักเผาใจ                                            99 eps
319    3728     คำสารภาพที่ล่าช้า                                    100 eps
320    3746     หัวใจยังเต้นเพื่อเธอ                                  80 eps
321    3766     ทอดทิ้งสามีที่เชื่อใจคนอื่นไป                         50 eps
322    3777     วิวาห์ฟ้าแลบ รักร้อนแรง                               89 eps
323    3780     แม่จ๋า หนูพาพ่อมาช่วยแล้ว                             60 eps
324    3787     ทำไมสามีฉันเป็นแบบนั้นล่ะ                             90 eps
325    3798     ทุกเช้าค่ำมีเพียงเธอ                                  90 eps
326    3799     รักลับๆของCEOกับสาวแม่บ้าน                            57 eps
327    3812     รักที่คู่ควร                                          98 eps
328    3828     เกมรักซ้อนแค้น                                        63 eps
329    3831     อ้อมกอดที่มีหนาม                                      71 eps
330    3835     เมื่อรักผลิบาน                                        85 eps
331    3859     หัวใจฮ่องเต้กับทองคำ                                  82 eps
332    3860     รัชทายาทในร่างเด็กหกขวบ 2                             59 eps
333    3871     แม่คะ หนูผิดไปแล้ว                                    60 eps
334    3881     รักเก่าโรยรา รักใหม่ผลิใบ（ฉบับพากย์ ）                 71 eps
335    3888     ความผิดที่อยู่ในใจ                                    85 eps
336    3915     หนูน้อยพูดกับสัตว์ได้ พลิกชะตาทั้งบ้าน                75 eps
337    3922     ชีวิตที่เหลือมีเพียงเธอ                               60 eps
338    3968     คืนบัลลังก์รัชทายาท                                   93 eps
339    3979     ผู้ชายของข้าเป็นฮ่องเต้ซะได้                          80 eps
340    3981     วิวาห์กำแพงหนาม                                       90 eps
341    4011     คืนนี้ ฉันทำให้เขาหวั่นไหว                            87 eps
342    4020     รักจากวันวาน สานใจจนวันสุดท้าย                        54 eps
343    4021     ภรรยาผมเป็นเจ้าพ่อ                                    83 eps
344    4039     แก้วตาดวงใจของท่าน                                    90 eps
345    4060     หนูน้อยดาวนำโชคมาแล้ว                                 84 eps
346    4083     วันแต่งที่ไม่สงบ                                      80 eps
347    4084     แม่ทัพใหญ่หวนคืน                                      75 eps
348    4108     ชะตาข้ามภพ หมั่นโถวแทนใจ                              71 eps
349    4109     เธอผู้กลับมาพร้อมความจริง                             83 eps
350    4115     แผนแย่งบัลลังก์ของข้า                                120 eps
351    4156     สามีแสบต้องฝึกโดยภรรยามือสังหาร  2                    79 eps
352    4162     ตามหาหัวใจประธานศิวา                                  81 eps
353    4163     บัตรเชิญงานแต่งจากคนรัก                               76 eps
354    4188     คุณนายใช้ปากอาถรรพ์จีบรัก                             80 eps
355    4199     สามปีที่หายไปกับหัวใจที่กลับมา                       105 eps
356    4219     เจ้าสาวแห่งการแก้แค้น                                 64 eps
357    4226     ตำนานงูขาว                                            60 eps
358    4227     ผู้พิทักษ์ของฉัน คือเทพนักรบ                          55 eps
359    4252     แผนลับแหกคุกนรก                                       83 eps
360    4253     วันแต่งงานชะตากรรมของฉัน                              47 eps
361    4273     ฉันมีอำนาจล้นฟ้า กลับถูกทัวร์ลง                       80 eps
362    4288     ชายชุดแดง                                             65 eps
363    4298     เลขาหนุ่มสุดหวานของประธาน                             70 eps
364    4302     ตระกูลขี้แพ้ x ราชินีเจ๊ใหญ่                          59 eps
365    4319     ผู้ชายตัวป่วนถูกใจฉัน                                 55 eps
366    4320     โลกกำหนดให้เรารักกัน                                  64 eps
367    4335     บ้านนี้มีรัก2                                        113 eps
368    4341     แผนลับหย่าของสามี                                     77 eps
369    4353     ล้างแค้นของปรมาจารย์เต๋า                              61 eps
370    4393     หญิงลึกลับในคืนนั้น                                   90 eps
371    4395     ลูกๆทั้งหมดเป็นของท่านประธาน                          80 eps
372    4406     พันธมิตรเพื่อนรัก                                     62 eps
373    4407     บรรพจารย์ร่างสิบขวบกลับมา                             98 eps
374    4420     การกลับมาของมังกร                                     53 eps
375    4423     ความจริงที่ถูกปิดซ่อนไว้                              49 eps
376    4436     แม่ที่ให้ขอบเขต                                       65 eps
377    4441     พลังบรรพบุรุษ                                         69 eps
378    4452     ชะตาพาใจรัก                                           75 eps
379    4466     เมื่อรักผลิบานอีกครั้ง                                70 eps
380    4467     ดั่งพระอาทิตย์ของฉัน                                  81 eps
381    4468     สามีติดหนึบ ทำไงดี                                    98 eps
382    4502     ความลับในเกมสวมบทบาท                                  50 eps
383    4505     บทเรียนลูกอกตัญญู                                     49 eps
384    4508     ฟื้นคืนจากเหว                                         70 eps
385    4512     แสงดาวกลางใจ                                          73 eps
386    4532     ลมเหนือพัดวาสนาใหม่                                   64 eps
387    4533     ลิขิตรักร้าย                                          72 eps
388    4564     เมียแช่บมีลูกอ่านใจ                                   64 eps
389    4576     อย่าดื้อนะ บอสสายโหด                                  66 eps
390    4597     ครูฝึกสุนัข                                           55 eps
391    4605     แค้นรักสลับรอย                                        73 eps
392    4611     จุดจบที่หลีกไม่พ้น                                    53 eps
393    4620     ทางที่เข้าเมืองกรุง                                   50 eps
394    4627     รักที่ไม่หวนกลับ ใจนี้ก็เฝือเยือ                      56 eps
395    4645     เกมวัดใจ                                             100 eps
396    4655     ถึงเป็นศัตรู ก็ยังเลือกเธอ                            75 eps
397    4676     รักแล้วไม่แคล้วกัน                                    91 eps
398    4677     ฝืนฟ้าชะตาลิขิต                                      148 eps
399    4695     เธอไม่พูด แต่เอาคืน                                   75 eps
400    4711     สายเกินไปที่จะบอกว่ารักเธอ                            68 eps
401    4712     ล้างแค้น กับดักสลับตัวตน                              58 eps
402    4722     ไฟรักกลางเหมันต์                                      70 eps
403    4764     กุหลาบที่ร่วงหล่น                                     67 eps
404    4765     แค้นเงียบ ความลำเอียงของพ่อ                           40 eps
405    4783     ปฐมบทแห่งวาสนา                                        77 eps
406    4786     เมื่อฉันสู้กับคนอ่านใจ                                55 eps
407    4795     มังกรผงาดจากดิน 1                                    100 eps
408    4796     รถเมล์เที่ยงคืน พิพากษาสาย                            63 eps
409    4812     รักนิรันดร์ มิอาจพราก                                 68 eps
410    4830     ห้านาทีแห่งชีวิต                                      32 eps
411    4831     รักลวงยึดใจ                                           61 eps
412    4832     เมื่อแม่ตัดขาด ลูกชายคลั่งรักก็รน                     71 eps
413    4833     ทางกลับบ้าน                                           65 eps
414    4834     สุดทางรัก                                             33 eps
415    4835     ฟ้ากว้างดินใหญ่ไม่เท่าแม่                             77 eps
416    4886     ไพ่ตาย                                                60 eps
417    4895     หนี้เลือดแม่สามี                                      69 eps
418    4896     สะใภ้เลวแพ้ทางแม่สามี                                 72 eps
419    4918     ขายปิ้งย่างก็เป็นฮีโร่ได้                             85 eps
